Date,Substation,Load (MW),Load_Time,Max_Voltage (kV),Max_Voltage_Time,Min_Voltage (kV),Min_Voltage_Time,Year,Month,Day,DayOfYear,DayOfWeek,Is_Irrigation,Is_Weekend
2021-04-16,Panchagarh,48.0,20:00:00,127.0,05:00:00,105.0,19:30:00,2021,4,16,106,4,1,1
2021-04-17,Panchagarh,50.0,18:30:00,127.0,05:00:00,108.0,19:30:00,2021,4,17,107,5,1,1
2021-04-18,Panchagarh,29.0,19:00:00,136.0,01:00:00,119.0,17:00:00,2021,4,18,108,6,1,0
2021-04-19,Panchagarh,44.0,19:00:00,130.0,03:00:00,115.0,17:00:00,2021,4,19,109,0,1,0
2021-04-20,Panchagarh,46.0,19:00:00,129.0,04:00:00,109.0,19:30:00,2021,4,20,110,1,1,0
2021-04-21,Panchagarh,47.0,19:30:00,127.0,05:00:00,104.0,19:30:00,2021,4,21,111,2,1,0
2021-04-22,Panchagarh,48.0,20:00:00,125.0,05:00:00,108.0,20:00:00,2021,4,22,112,3,1,0
2021-04-23,Panchagarh,45.0,19:00:00,128.0,12:00:00,115.0,16:00:00,2021,4,23,113,4,1,1
2021-04-24,Panchagarh,48.0,19:30:00,127.0,05:00:00,111.0,10:00:00,2021,4,24,114,5,1,1
2021-04-25,Panchagarh,48.0,19:30:00,126.0,05:00:00,102.0,19:30:00,2021,4,25,115,6,1,0
2021-04-26,Panchagarh,49.0,20:00:00,129.0,04:00:00,100.0,19:30:00,2021,4,26,116,0,1,0
2021-04-27,Panchagarh,45.0,18:30:00,125.0,05:00:00,105.0,19:00:00,2021,4,27,117,1,1,0
2021-04-28,Panchagarh,54.0,21:00:00,124.0,05:00:00,97.0,13:00:00,2021,4,28,118,2,1,0
2021-04-29,Panchagarh,48.0,18:30:00,129.0,19:00:00,102.0,15:00:00,2021,4,29,119,3,1,0
2021-04-30,Panchagarh,46.0,19:00:00,127.0,03:00:00,101.0,19:00:00,2021,4,30,120,4,1,1
2021-05-01,Panchagarh,47.0,18:30:00,127.0,05:00:00,101.0,21:00:00,2021,5,1,121,5,1,1
2021-05-02,Panchagarh,40.0,01:00:00,128.0,07:00:00,117.0,01:00:00,2021,5,2,122,6,1,0
2021-05-03,Panchagarh,43.0,19:30:00,127.0,06:00:00,109.0,19:30:00,2021,5,3,123,0,1,0
2021-05-04,Panchagarh,48.0,20:00:00,136.0,00:00:00,110.0,21:00:00,2021,5,4,124,1,1,0
2021-05-05,Panchagarh,43.0,20:00:00,136.0,01:00:00,114.0,19:30:00,2021,5,5,125,2,1,0
2021-05-06,Panchagarh,43.0,18:30:00,127.0,05:00:00,117.0,19:30:00,2021,5,6,126,3,1,0
2021-05-07,Panchagarh,43.0,19:30:00,132.0,00:00:00,114.0,20:00:00,2021,5,7,127,4,1,1
2021-05-09,Panchagarh,43.0,19:30:00,132.0,06:00:00,113.0,19:30:00,2021,5,9,129,6,1,0
2021-05-10,Panchagarh,44.0,21:00:00,131.0,13:00:00,115.0,20:00:00,2021,5,10,130,0,1,0
2021-05-11,Panchagarh,43.0,20:00:00,129.0,00:00:00,118.0,10:00:00,2021,5,11,131,1,1,0
2021-05-12,Panchagarh,43.0,20:00:00,128.0,06:00:00,116.0,19:30:00,2021,5,12,132,2,1,0
2021-05-12,Panchagarh,43.0,20:00:00,128.0,06:00:00,116.0,19:30:00,2021,5,12,132,2,1,0
2021-05-13,Panchagarh,37.0,20:00:00,128.0,06:00:00,116.0,18:00:00,2021,5,13,133,3,1,0
2021-05-14,Panchagarh,40.0,19:30:00,129.0,06:00:00,114.0,19:30:00,2021,5,14,134,4,1,1
2021-05-15,Panchagarh,41.0,20:00:00,127.0,04:00:00,115.0,21:00:00,2021,5,15,135,5,1,1
2021-05-16,Panchagarh,46.0,19:30:00,129.0,05:00:00,112.0,21:00:00,2021,5,16,136,6,1,0
2021-05-17,Panchagarh,50.0,20:00:00,128.0,18:00:00,108.0,21:00:00,2021,5,17,137,0,1,0
2021-05-18,Panchagarh,52.0,20:00:00,129.0,18:00:00,109.0,21:00:00,2021,5,18,138,1,1,0
2021-05-19,Panchagarh,49.0,21:00:00,126.0,06:00:00,104.0,19:30:00,2021,5,19,139,2,1,0
2021-05-20,Panchagarh,48.0,20:00:00,122.0,18:00:00,103.0,19:30:00,2021,5,20,140,3,1,0
2021-05-21,Panchagarh,50.0,20:00:00,130.0,13:00:00,111.0,19:00:00,2021,5,21,141,4,1,1
2021-05-22,Panchagarh,52.0,21:00:00,128.0,06:00:00,105.0,20:00:00,2021,5,22,142,5,1,1
2021-05-23,Panchagarh,48.0,19:00:00,132.0,03:00:00,104.0,19:30:00,2021,5,23,143,6,1,0
2021-05-24,Panchagarh,51.0,19:30:00,123.0,20:00:00,104.0,21:00:00,2021,5,24,144,0,1,0
2021-05-25,Panchagarh,52.0,19:00:00,122.0,18:00:00,100.0,23:00:00,2021,5,25,145,1,1,0
2021-05-26,Panchagarh,47.0,19:00:00,135.0,05:00:00,102.0,01:00:00,2021,5,26,146,2,1,0
2021-05-27,Panchagarh,49.0,21:00:00,127.0,06:00:00,109.0,20:00:00,2021,5,27,147,3,1,0
2021-05-28,Panchagarh,45.0,01:00:00,128.0,14:00:00,113.0,19:00:00,2021,5,28,148,4,1,1
2021-05-29,Panchagarh,44.0,19:30:00,128.0,05:00:00,120.0,19:00:00,2021,5,29,149,5,1,1
2021-05-30,Panchagarh,51.0,19:30:00,125.0,06:00:00,105.0,23:00:00,2021,5,30,150,6,1,0
2021-05-31,Panchagarh,56.0,20:00:00,128.0,12:00:00,108.0,01:00:00,2021,5,31,151,0,1,0
2021-06-01,Panchagarh,50.0,01:00:00,128.0,09:00:00,115.0,01:00:00,2021,6,1,152,1,0,0
2021-06-02,Panchagarh,53.0,20:00:00,127.0,08:00:00,105.0,20:00:00,2021,6,2,153,2,0,0
2021-06-03,Panchagarh,50.0,19:30:00,125.0,06:00:00,103.0,22:00:00,2021,6,3,154,3,0,0
2021-06-04,Panchagarh,51.0,21:00:00,126.0,06:00:00,102.0,21:00:00,2021,6,4,155,4,0,1
2021-06-06,Panchagarh,52.0,19:30:00,132.0,16:00:00,110.0,01:00:00,2021,6,6,157,6,0,0
2021-06-07,Panchagarh,49.0,19:00:00,129.0,21:00:00,117.0,10:00:00,2021,6,7,158,0,0,0
2021-06-08,Panchagarh,50.0,20:00:00,129.0,04:00:00,113.0,20:00:00,2021,6,8,159,1,0,0
2021-06-09,Panchagarh,50.0,20:00:00,126.0,06:00:00,113.0,20:00:00,2021,6,9,160,2,0,0
2021-06-10,Panchagarh,50.0,19:30:00,125.0,05:00:00,106.0,23:00:00,2021,6,10,161,3,0,0
2021-06-12,Panchagarh,46.0,01:00:00,126.0,12:00:00,110.0,01:00:00,2021,6,12,163,5,0,1
2021-06-13,Panchagarh,50.0,21:00:00,132.0,06:00:00,110.0,19:30:00,2021,6,13,164,6,0,0
2021-06-14,Panchagarh,51.0,00:00:00,128.0,10:00:00,106.0,20:00:00,2021,6,14,165,0,0,0
2021-06-15,Panchagarh,51.0,22:00:00,126.0,09:00:00,107.0,01:00:00,2021,6,15,166,1,0,0
2021-06-16,Panchagarh,49.0,21:00:00,127.0,15:00:00,109.0,01:00:00,2021,6,16,167,2,0,0
2021-06-17,Panchagarh,52.0,20:00:00,127.0,18:30:00,108.0,21:00:00,2021,6,17,168,3,0,0
2021-06-18,Panchagarh,50.0,22:00:00,127.0,06:00:00,109.0,21:00:00,2021,6,18,169,4,0,1
2021-06-19,Panchagarh,52.0,19:30:00,127.0,10:00:00,114.0,23:00:00,2021,6,19,170,5,0,1
2021-06-20,Panchagarh,49.0,19:30:00,128.0,06:00:00,112.0,00:00:00,2021,6,20,171,6,0,0
2021-06-21,Panchagarh,49.0,19:30:00,128.0,06:00:00,113.0,01:00:00,2021,6,21,172,0,0,0
2021-06-22,Panchagarh,49.0,20:00:00,126.0,06:00:00,108.0,01:00:00,2021,6,22,173,1,0,0
2021-06-23,Panchagarh,49.0,20:00:00,125.0,18:00:00,106.0,20:00:00,2021,6,23,174,2,0,0
2021-06-24,Panchagarh,52.0,20:00:00,124.0,18:30:00,104.0,23:00:00,2021,6,24,175,3,0,0
2021-06-25,Panchagarh,47.0,02:00:00,123.0,18:30:00,104.0,00:00:00,2021,6,25,176,4,0,1
2021-06-26,Panchagarh,49.0,19:30:00,125.0,18:00:00,105.0,01:00:00,2021,6,26,177,5,0,1
2021-06-27,Panchagarh,54.0,20:00:00,127.0,06:00:00,105.0,21:00:00,2021,6,27,178,6,0,0
2021-06-28,Panchagarh,52.0,20:00:00,127.0,06:00:00,104.0,21:00:00,2021,6,28,179,0,0,0
2021-06-29,Panchagarh,55.0,19:30:00,129.0,18:30:00,111.0,01:00:00,2021,6,29,180,1,0,0
2021-06-30,Panchagarh,50.0,01:00:00,129.0,07:00:00,111.0,19:30:00,2021,6,30,181,2,0,0
2021-07-01,Panchagarh,48.0,19:30:00,129.0,07:00:00,111.0,01:00:00,2021,7,1,182,3,0,0
2021-07-02,Panchagarh,45.0,20:00:00,130.0,06:00:00,118.0,21:00:00,2021,7,2,183,4,0,1
2021-07-03,Panchagarh,46.0,21:00:00,131.0,07:00:00,108.0,19:30:00,2021,7,3,184,5,0,1
2021-07-04,Panchagarh,50.0,20:00:00,129.0,06:00:00,111.0,20:00:00,2021,7,4,185,6,0,0
2021-07-05,Panchagarh,57.0,19:30:00,127.0,18:00:00,108.0,21:00:00,2021,7,5,186,0,0,0
2021-07-06,Panchagarh,48.0,21:00:00,126.0,06:00:00,104.0,20:00:00,2021,7,6,187,1,0,0
2021-07-07,Panchagarh,50.0,21:00:00,128.0,06:00:00,103.0,21:00:00,2021,7,7,188,2,0,0
2021-07-08,Panchagarh,53.0,20:00:00,125.0,18:00:00,108.0,21:00:00,2021,7,8,189,3,0,0
2021-07-09,Panchagarh,50.0,21:00:00,125.0,18:30:00,102.0,21:00:00,2021,7,9,190,4,0,1
2021-07-10,Panchagarh,50.0,21:00:00,125.0,18:30:00,100.0,21:00:00,2021,7,10,191,5,0,1
2021-07-11,Panchagarh,49.0,19:30:00,122.0,19:00:00,101.0,21:00:00,2021,7,11,192,6,0,0
2021-07-12,Panchagarh,51.0,20:00:00,125.0,18:00:00,102.0,20:00:00,2021,7,12,193,0,0,0
2021-07-13,Panchagarh,49.0,20:00:00,120.0,06:00:00,100.0,20:00:00,2021,7,13,194,1,0,0
2021-07-14,Panchagarh,51.0,01:00:00,125.0,06:00:00,102.0,22:00:00,2021,7,14,195,2,0,0
2021-07-15,Panchagarh,53.0,19:30:00,122.0,07:00:00,101.0,21:00:00,2021,7,15,196,3,0,0
2021-07-17,Panchagarh,52.0,19:00:00,128.0,13:00:00,102.0,19:30:00,2021,7,17,198,5,0,1
2021-07-18,Panchagarh,49.0,21:00:00,125.0,15:00:00,107.0,19:30:00,2021,7,18,199,6,0,0
2021-07-19,Panchagarh,51.0,20:00:00,123.0,18:00:00,100.0,21:00:00,2021,7,19,200,0,0,0
2021-07-20,Panchagarh,55.0,20:00:00,124.0,06:00:00,101.0,21:00:00,2021,7,20,201,1,0,0
2021-07-21,Panchagarh,53.0,20:00:00,128.0,17:00:00,113.0,19:30:00,2021,7,21,202,2,0,0
2021-07-22,Panchagarh,55.0,20:00:00,132.0,09:00:00,107.0,21:00:00,2021,7,22,203,3,0,0
2021-07-23,Panchagarh,54.0,21:00:00,130.0,18:00:00,110.0,21:00:00,2021,7,23,204,4,0,1
2021-07-24,Panchagarh,55.0,19:30:00,128.0,12:00:00,110.0,01:00:00,2021,7,24,205,5,0,1
2021-07-25,Panchagarh,59.0,21:00:00,129.0,10:00:00,109.0,21:00:00,2021,7,25,206,6,0,0
2021-07-26,Panchagarh,57.0,19:30:00,128.0,18:00:00,107.0,19:30:00,2021,7,26,207,0,0,0
2021-07-27,Panchagarh,57.0,20:00:00,128.0,18:30:00,104.0,22:00:00,2021,7,27,208,1,0,0
2021-07-28,Panchagarh,54.0,19:30:00,128.0,18:30:00,106.0,19:30:00,2021,7,28,209,2,0,0
2021-07-29,Panchagarh,54.0,05:00:00,128.0,18:00:00,105.0,14:00:00,2021,7,29,210,3,0,0
2021-07-30,Panchagarh,54.0,21:00:00,131.0,15:00:00,106.0,21:00:00,2021,7,30,211,4,0,1
2021-07-31,Panchagarh,56.0,20:00:00,130.0,17:00:00,113.0,21:00:00,2021,7,31,212,5,0,1
2021-08-01,Panchagarh,53.0,02:00:00,131.0,07:00:00,107.0,19:30:00,2021,8,1,213,6,0,0
2021-08-02,Panchagarh,55.0,22:00:00,129.0,17:00:00,107.0,21:00:00,2021,8,2,214,0,0,0
2021-08-03,Panchagarh,55.0,19:30:00,132.0,10:00:00,106.0,23:00:00,2021,8,3,215,1,0,0
2021-08-04,Panchagarh,53.0,02:00:00,128.0,18:00:00,104.0,19:30:00,2021,8,4,216,2,0,0
2021-08-05,Panchagarh,60.0,21:00:00,129.0,09:00:00,106.0,23:00:00,2021,8,5,217,3,0,0
2021-08-06,Panchagarh,64.0,19:30:00,127.0,18:00:00,104.0,23:00:00,2021,8,6,218,4,0,1
2021-08-07,Panchagarh,56.0,19:00:00,127.0,13:00:00,105.0,01:00:00,2021,8,7,219,5,0,1
2021-08-08,Panchagarh,59.0,19:30:00,132.0,18:30:00,110.0,21:00:00,2021,8,8,220,6,0,0
2021-08-09,Panchagarh,57.0,20:00:00,129.0,06:00:00,105.0,19:30:00,2021,8,9,221,0,0,0
2021-08-10,Panchagarh,55.0,20:00:00,127.0,11:00:00,101.0,00:00:00,2021,8,10,222,1,0,0
2021-08-11,Panchagarh,56.0,01:00:00,131.0,06:00:00,105.0,21:00:00,2021,8,11,223,2,0,0
2021-08-12,Panchagarh,55.0,19:30:00,126.0,07:00:00,107.0,19:30:00,2021,8,12,224,3,0,0
2021-08-13,Panchagarh,53.0,20:00:00,133.0,13:00:00,109.0,01:00:00,2021,8,13,225,4,0,1
2021-08-14,Panchagarh,58.0,19:30:00,129.0,06:00:00,109.0,21:00:00,2021,8,14,226,5,0,1
2021-08-15,Panchagarh,52.0,20:00:00,129.0,17:00:00,112.0,21:00:00,2021,8,15,227,6,0,0
2021-08-16,Panchagarh,52.0,02:00:00,128.0,13:00:00,112.0,19:30:00,2021,8,16,228,0,0,0
2021-08-17,Panchagarh,56.0,21:00:00,130.0,07:00:00,106.0,19:30:00,2021,8,17,229,1,0,0
2021-08-18,Panchagarh,54.0,20:00:00,132.0,14:00:00,108.0,19:30:00,2021,8,18,230,2,0,0
2021-08-19,Panchagarh,56.0,19:30:00,129.0,08:00:00,110.0,19:30:00,2021,8,19,231,3,0,0
2021-08-20,Panchagarh,51.0,21:00:00,133.0,08:00:00,105.0,19:30:00,2021,8,20,232,4,0,1
2021-08-21,Panchagarh,48.0,01:00:00,131.0,18:30:00,116.0,21:00:00,2021,8,21,233,5,0,1
2021-08-22,Panchagarh,54.0,19:30:00,126.0,07:00:00,107.0,19:00:00,2021,8,22,234,6,0,0
2021-08-23,Panchagarh,55.0,21:00:00,132.0,18:00:00,110.0,19:30:00,2021,8,23,235,0,0,0
2021-08-25,Panchagarh,57.0,19:30:00,130.0,18:00:00,115.0,20:00:00,2021,8,25,237,2,0,0
2021-08-26,Panchagarh,56.0,19:30:00,131.0,17:00:00,110.0,19:00:00,2021,8,26,238,3,0,0
2021-08-27,Panchagarh,55.0,20:00:00,133.0,06:00:00,115.0,19:00:00,2021,8,27,239,4,0,1
2021-08-28,Panchagarh,54.0,19:30:00,133.0,11:00:00,117.0,19:30:00,2021,8,28,240,5,0,1
2021-08-29,Panchagarh,44.0,19:30:00,132.0,16:00:00,117.0,22:00:00,2021,8,29,241,6,0,0
2021-08-30,Panchagarh,52.0,19:00:00,131.0,10:00:00,117.0,19:00:00,2021,8,30,242,0,0,0
2021-08-31,Panchagarh,51.0,21:00:00,132.0,15:00:00,119.0,01:00:00,2021,8,31,243,1,0,0
2021-09-01,Panchagarh,53.0,21:00:00,132.0,17:00:00,111.0,22:00:00,2021,9,1,244,2,0,0
2021-09-02,Panchagarh,52.0,19:30:00,133.0,06:00:00,108.0,22:00:00,2021,9,2,245,3,0,0
2021-09-03,Panchagarh,53.0,21:00:00,138.0,06:00:00,115.0,01:00:00,2021,9,3,246,4,0,1
2021-09-04,Panchagarh,53.0,19:00:00,133.0,06:00:00,108.0,21:00:00,2021,9,4,247,5,0,1
2021-09-05,Panchagarh,54.0,20:00:00,130.0,06:00:00,109.0,20:00:00,2021,9,5,248,6,0,0
2021-09-06,Panchagarh,59.0,20:00:00,134.0,17:00:00,109.0,01:00:00,2021,9,6,249,0,0,0
2021-09-07,Panchagarh,58.0,00:00:00,134.0,06:00:00,106.0,21:00:00,2021,9,7,250,1,0,0
2021-09-08,Panchagarh,53.0,19:00:00,133.0,10:00:00,119.0,20:00:00,2021,9,8,251,2,0,0
2021-09-08,Panchagarh,53.0,19:00:00,133.0,10:00:00,119.0,20:00:00,2021,9,8,251,2,0,0
2021-09-09,Panchagarh,48.0,20:00:00,133.0,18:00:00,109.0,20:00:00,2021,9,9,252,3,0,0
2021-09-10,Panchagarh,54.0,19:00:00,136.0,17:00:00,113.0,21:00:00,2021,9,10,253,4,0,1
2021-09-11,Panchagarh,51.0,19:00:00,136.0,06:00:00,107.0,21:00:00,2021,9,11,254,5,0,1
2021-09-12,Panchagarh,45.0,00:00:00,134.0,05:00:00,107.0,23:00:00,2021,9,12,255,6,0,0
2021-09-13,Panchagarh,50.0,19:00:00,131.0,17:00:00,110.0,03:00:00,2021,9,13,256,0,0,0
2021-09-14,Panchagarh,49.0,03:00:00,133.0,18:00:00,109.0,03:00:00,2021,9,14,257,1,0,0
2021-09-15,Panchagarh,46.0,20:00:00,134.0,17:00:00,113.0,01:00:00,2021,9,15,258,2,0,0
2021-09-16,Panchagarh,48.0,01:00:00,134.0,17:00:00,116.0,18:30:00,2021,9,16,259,3,0,0
2021-09-17,Panchagarh,52.0,05:00:00,134.0,09:00:00,110.0,01:00:00,2021,9,17,260,4,0,1
2021-09-18,Panchagarh,53.0,18:30:00,137.0,16:00:00,117.0,21:00:00,2021,9,18,261,5,0,1
2021-09-19,Panchagarh,53.0,19:30:00,133.0,06:00:00,116.0,18:30:00,2021,9,19,262,6,0,0
2021-09-20,Panchagarh,51.0,19:00:00,135.0,06:00:00,108.0,18:30:00,2021,9,20,263,0,0,0
2021-09-21,Panchagarh,47.0,18:00:00,134.0,06:00:00,108.0,21:00:00,2021,9,21,264,1,0,0
2021-09-22,Panchagarh,47.0,19:30:00,136.0,16:00:00,114.0,01:00:00,2021,9,22,265,2,0,0
2021-09-23,Panchagarh,56.0,19:00:00,135.0,17:00:00,112.0,20:00:00,2021,9,23,266,3,0,0
2021-09-24,Panchagarh,48.0,19:00:00,133.0,17:00:00,115.0,19:00:00,2021,9,24,267,4,0,1
2021-09-25,Panchagarh,52.0,18:30:00,135.0,06:00:00,100.0,19:00:00,2021,9,25,268,5,0,1
2021-09-26,Panchagarh,51.0,23:00:00,134.0,09:00:00,113.0,20:00:00,2021,9,26,269,6,0,0
2021-09-27,Panchagarh,56.0,20:00:00,130.0,09:00:00,108.0,20:00:00,2021,9,27,270,0,0,0
2021-09-28,Panchagarh,49.0,18:30:00,133.0,21:00:00,112.0,02:00:00,2021,9,28,271,1,0,0
2021-09-29,Panchagarh,51.0,18:00:00,135.0,14:00:00,124.0,20:00:00,2021,9,29,272,2,0,0
2021-09-30,Panchagarh,53.0,19:00:00,134.0,18:00:00,112.0,21:00:00,2021,9,30,273,3,0,0
2021-10-01,Panchagarh,46.0,01:00:00,136.0,17:00:00,121.0,01:00:00,2021,10,1,274,4,0,1
2021-10-02,Panchagarh,54.0,18:30:00,136.0,06:00:00,114.0,21:00:00,2021,10,2,275,5,0,1
2021-10-03,Panchagarh,45.0,01:00:00,135.0,17:00:00,114.0,19:30:00,2021,10,3,276,6,0,0
2021-10-04,Panchagarh,45.0,18:30:00,136.0,07:00:00,115.0,01:00:00,2021,10,4,277,0,0,0
2021-10-05,Panchagarh,51.0,18:30:00,137.0,06:00:00,130.0,18:00:00,2021,10,5,278,1,0,0
2021-10-06,Panchagarh,48.0,18:30:00,134.0,14:00:00,120.0,18:30:00,2021,10,6,279,2,0,0
2021-10-07,Panchagarh,49.0,18:30:00,139.0,06:00:00,113.0,18:30:00,2021,10,7,280,3,0,0
2021-10-08,Panchagarh,49.0,20:00:00,134.0,11:00:00,111.0,18:00:00,2021,10,8,281,4,0,1
2021-10-09,Panchagarh,50.0,18:30:00,136.0,17:00:00,114.0,18:30:00,2021,10,9,282,5,0,1
2021-10-10,Panchagarh,50.0,18:00:00,135.0,17:00:00,116.0,21:00:00,2021,10,10,283,6,0,0
2021-10-11,Panchagarh,46.0,20:00:00,136.0,17:00:00,116.0,01:00:00,2021,10,11,284,0,0,0
2021-10-12,Panchagarh,47.0,18:00:00,134.0,06:00:00,114.0,20:00:00,2021,10,12,285,1,0,0
2021-10-13,Panchagarh,48.0,18:00:00,134.0,17:00:00,114.0,20:00:00,2021,10,13,286,2,0,0
2021-10-14,Panchagarh,48.0,21:00:00,132.0,06:00:00,113.0,01:00:00,2021,10,14,287,3,0,0
2021-10-15,Panchagarh,55.0,18:30:00,134.0,06:00:00,109.0,19:00:00,2021,10,15,288,4,0,1
2021-10-16,Panchagarh,51.0,21:00:00,134.0,17:00:00,113.0,01:00:00,2021,10,16,289,5,0,1
2021-10-17,Panchagarh,49.0,19:00:00,134.0,07:00:00,118.0,01:00:00,2021,10,17,290,6,0,0
2021-10-18,Panchagarh,48.0,01:00:00,134.0,17:00:00,127.0,08:00:00,2021,10,18,291,0,0,0
2021-10-19,Panchagarh,50.0,20:00:00,137.0,06:00:00,122.0,01:00:00,2021,10,19,292,1,0,0
2021-10-20,Panchagarh,38.0,18:00:00,137.0,06:00:00,126.0,11:00:00,2021,10,20,293,2,0,0
2021-10-21,Panchagarh,39.0,18:00:00,135.0,06:00:00,127.0,10:00:00,2021,10,21,294,3,0,0
2021-10-22,Panchagarh,47.0,18:00:00,134.0,21:00:00,128.0,09:00:00,2021,10,22,295,4,0,1
2021-10-23,Panchagarh,46.0,18:30:00,137.0,06:00:00,128.0,12:00:00,2021,10,23,296,5,0,1
2021-10-24,Panchagarh,48.0,18:30:00,137.0,04:00:00,124.0,18:00:00,2021,10,24,297,6,0,0
2021-10-25,Panchagarh,49.0,18:00:00,137.0,06:00:00,128.0,18:00:00,2021,10,25,298,0,0,0
2021-10-26,Panchagarh,48.0,18:30:00,138.0,06:00:00,128.0,18:00:00,2021,10,26,299,1,0,0
2021-10-27,Panchagarh,47.0,18:00:00,135.0,06:00:00,124.0,18:00:00,2021,10,27,300,2,0,0
2021-10-28,Panchagarh,46.0,17:00:00,137.0,06:00:00,126.0,18:00:00,2021,10,28,301,3,0,0
2021-10-29,Panchagarh,47.0,18:30:00,136.0,02:00:00,123.0,17:00:00,2021,10,29,302,4,0,1
2021-10-30,Panchagarh,44.0,18:30:00,139.0,06:00:00,122.0,18:00:00,2021,10,30,303,5,0,1
2021-10-31,Panchagarh,43.0,18:30:00,133.0,06:00:00,122.0,18:00:00,2021,10,31,304,6,0,0
2021-11-01,Panchagarh,45.0,18:00:00,136.0,15:00:00,125.0,12:00:00,2021,11,1,305,0,0,0
2021-11-02,Panchagarh,45.0,18:30:00,137.0,00:00:00,128.0,08:00:00,2021,11,2,306,1,0,0
2021-11-03,Panchagarh,27.0,07:00:00,138.0,17:00:00,123.0,18:30:00,2021,11,3,307,2,0,0
2021-11-04,Panchagarh,44.0,18:30:00,134.0,06:00:00,118.0,08:00:00,2021,11,4,308,3,0,0
2021-11-05,Panchagarh,42.0,18:00:00,137.0,20:00:00,122.0,14:00:00,2021,11,5,309,4,0,1
2021-11-06,Panchagarh,42.0,18:00:00,135.0,06:00:00,127.0,21:00:00,2021,11,6,310,5,0,1
2021-11-07,Panchagarh,46.0,18:00:00,136.0,06:00:00,120.0,13:00:00,2021,11,7,311,6,0,0
2021-11-08,Panchagarh,42.0,18:00:00,136.0,04:00:00,122.0,12:00:00,2021,11,8,312,0,0,0
2021-11-08,Panchagarh,42.0,18:00:00,136.0,04:00:00,122.0,12:00:00,2021,11,8,312,0,0,0
2021-11-09,Panchagarh,42.0,18:30:00,135.0,04:00:00,116.0,12:00:00,2021,11,9,313,1,0,0
2021-11-10,Panchagarh,28.0,18:00:00,133.0,03:00:00,124.0,18:00:00,2021,11,10,314,2,0,0
2021-11-12,Panchagarh,41.0,18:00:00,133.0,03:00:00,125.0,18:00:00,2021,11,12,316,4,0,1
2021-11-13,Panchagarh,40.0,18:30:00,135.0,06:00:00,124.0,19:30:00,2021,11,13,317,5,0,1
2021-11-14,Panchagarh,43.0,18:00:00,131.0,03:00:00,121.0,18:00:00,2021,11,14,318,6,0,0
2021-11-15,Panchagarh,43.0,18:30:00,133.0,04:00:00,121.0,18:00:00,2021,11,15,319,0,0,0
2021-11-17,Panchagarh,43.0,18:30:00,133.0,03:00:00,121.0,18:00:00,2021,11,17,321,2,0,0
2021-11-18,Panchagarh,42.0,18:00:00,136.0,04:00:00,122.0,08:00:00,2021,11,18,322,3,0,0
2021-11-19,Panchagarh,43.0,18:00:00,136.0,13:00:00,123.0,08:00:00,2021,11,19,323,4,0,1
2021-11-20,Panchagarh,43.0,18:30:00,134.0,03:00:00,119.0,18:00:00,2021,11,20,324,5,0,1
2021-11-21,Panchagarh,46.0,18:00:00,134.0,04:00:00,123.0,18:00:00,2021,11,21,325,6,0,0
2021-11-22,Panchagarh,44.0,18:00:00,133.0,17:00:00,123.0,19:30:00,2021,11,22,326,0,0,0
2021-11-23,Panchagarh,45.0,18:00:00,132.0,06:00:00,122.0,08:00:00,2021,11,23,327,1,0,0
2021-11-24,Panchagarh,45.0,18:00:00,133.0,17:00:00,127.0,08:00:00,2021,11,24,328,2,0,0
2021-11-25,Panchagarh,44.0,18:00:00,135.0,06:00:00,126.0,09:00:00,2021,11,25,329,3,0,0
2021-11-26,Panchagarh,44.0,18:00:00,134.0,05:00:00,122.0,18:00:00,2021,11,26,330,4,0,1
2021-11-27,Panchagarh,47.0,18:00:00,134.0,04:00:00,130.0,22:00:00,2021,11,27,331,5,0,1
2021-11-28,Panchagarh,46.0,18:00:00,134.0,04:00:00,119.0,10:00:00,2021,11,28,332,6,0,0
2021-11-29,Panchagarh,41.0,18:00:00,133.0,17:00:00,124.0,18:00:00,2021,11,29,333,0,0,0
2021-11-30,Panchagarh,43.0,18:30:00,132.0,17:00:00,121.0,18:00:00,2021,11,30,334,1,0,0
2021-12-01,Panchagarh,48.0,18:00:00,133.0,05:00:00,123.0,18:00:00,2021,12,1,335,2,0,0
2021-12-02,Panchagarh,47.0,18:00:00,136.0,05:00:00,122.0,18:00:00,2021,12,2,336,3,0,0
2021-12-03,Panchagarh,47.0,18:00:00,133.0,05:00:00,123.0,18:00:00,2021,12,3,337,4,0,1
2021-12-04,Panchagarh,46.0,18:00:00,133.0,06:00:00,126.0,11:00:00,2021,12,4,338,5,0,1
2021-12-05,Panchagarh,47.0,18:00:00,133.0,04:00:00,121.0,13:00:00,2021,12,5,339,6,0,0
2021-12-05,Panchagarh,47.0,18:00:00,133.0,04:00:00,121.0,13:00:00,2021,12,5,339,6,0,0
2021-12-06,Panchagarh,47.0,18:00:00,133.0,04:00:00,121.0,09:00:00,2021,12,6,340,0,0,0
2021-12-07,Panchagarh,43.0,18:00:00,134.0,02:00:00,124.0,12:00:00,2021,12,7,341,1,0,0
2021-12-08,Panchagarh,46.0,18:00:00,134.0,04:00:00,121.0,18:00:00,2021,12,8,342,2,0,0
2021-12-09,Panchagarh,47.0,18:00:00,133.0,06:00:00,123.0,18:00:00,2021,12,9,343,3,0,0
